case_id,court_venue,judge_id,filing_date,case_complexity,claim_amount_gbp,num_interlocutory_motions,summary_judgment_filed,summary_judgment_granted,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,settled_at_trial_door,case_status,event_observed
CC-2022-0804,US District Court — N.D. Cal.,JUD-08,2022-11-28,Low,2722197.68,6,False,False,Settled,2023-11-03,340,1204493.66,False,Resolved,1
CC-2022-1267,High Court — KBD (TCC),JUD-05,2022-11-28,High,2419070.57,2,False,False,Settled,2024-07-28,608,1574719.84,False,Resolved,1
CC-2022-1262,London Commercial Court,JUD-02,2022-11-29,Low,246085.7,1,True,False,Dismissed,2023-05-29,181,0.0,False,Resolved,1
CC-2022-0483,US District Court — S.D.N.Y.,JUD-07,2022-11-29,Medium,171466.93,1,True,False,Settled,2023-10-22,327,42195.58,False,Resolved,1
CC-2022-0925,US District Court — S.D.N.Y.,JUD-07,2022-11-30,Low,3460633.19,1,True,False,Settled,2023-08-13,256,1136031.69,False,Resolved,1
CC-2022-0437,US District Court — S.D.N.Y.,JUD-06,2022-11-30,Low,2615304.13,0,True,False,Settled,2023-09-05,279,1314827.97,False,Resolved,1
CC-2022-0855,London Commercial Court,JUD-02,2022-11-30,Low,3248655.47,1,True,False,Settled,2024-04-29,516,1976740.53,False,Resolved,1
CC-2022-0345,London Commercial Court,JUD-01,2022-11-30,Low,1046796.5,0,False,False,Settled,2023-07-27,239,366316.54,False,Resolved,1
CC-2022-0075,Dubai International Fin. Centre,JUD-10,2022-11-30,Medium,3495038.5,2,False,False,Settled,2024-11-21,722,1524954.12,False,Resolved,1
CC-2022-0605,Singapore International Comm.,JUD-09,2022-11-30,Medium,306423.83,4,False,False,Dismissed,2024-04-25,512,0.0,False,Resolved,1
CC-2022-0515,London Commercial Court,JUD-02,2022-12-01,Low,461892.14,1,True,False,Settled,2023-12-24,388,103930.9,False,Resolved,1
CC-2022-0899,High Court — Chancery Division,JUD-03,2022-12-01,Low,306355.2,0,False,False,Settled,2023-07-10,221,162814.28,False,Resolved,1
CC-2022-0337,Dubai International Fin. Centre,JUD-10,2022-12-02,Medium,479748.72,3,True,False,Settled,2023-12-11,374,164489.4,False,Resolved,1
CC-2022-0564,US District Court — N.D. Cal.,JUD-08,2022-12-03,Medium,460519.09,2,True,True,Dismissed,2023-06-27,206,0.0,False,Resolved,1
CC-2022-0844,High Court — Chancery Division,JUD-04,2022-12-03,Medium,1474088.48,1,False,False,Settled,2024-06-03,548,932408.98,False,Resolved,1
CC-2022-0687,Dubai International Fin. Centre,JUD-10,2022-12-03,Medium,1137925.31,3,True,False,Settled,2024-01-13,406,122451.78,False,Resolved,1
CC-2022-0019,London Commercial Court,JUD-02,2022-12-03,Medium,557914.57,6,False,False,Settled,2023-09-18,289,397114.11,False,Resolved,1
CC-2022-1121,Dubai International Fin. Centre,JUD-10,2022-12-03,Medium,111794.04,2,False,False,Dismissed,2023-06-26,205,0.0,False,Resolved,1
CC-2022-0884,High Court — KBD (TCC),JUD-05,2022-12-03,Low,1362309.31,3,False,False,Settled,2023-08-18,258,1046985.69,False,Resolved,1
CC-2022-0025,London Commercial Court,JUD-01,2022-12-03,Medium,464515.91,2,False,False,Settled,2024-02-25,449,137766.8,False,Resolved,1
CC-2022-0064,US District Court — S.D.N.Y.,JUD-06,2022-12-04,Medium,751459.13,1,False,False,Settled,2023-10-05,305,170553.5,False,Resolved,1
CC-2022-1213,US District Court — N.D. Cal.,JUD-08,2022-12-04,Low,219382.51,0,True,True,Dismissed,2023-02-04,62,0.0,False,Resolved,1
CC-2022-1065,High Court — Chancery Division,JUD-03,2022-12-04,Medium,591058.3,1,True,False,Dismissed,2023-07-28,236,0.0,False,Resolved,1
CC-2022-0614,London Commercial Court,JUD-01,2022-12-04,Low,77277.6,1,False,False,Dismissed,2023-12-06,367,0.0,False,Resolved,1
CC-2022-0502,High Court — KBD (TCC),JUD-05,2022-12-05,Low,585868.76,0,True,False,Settled,2023-08-06,244,157429.2,False,Resolved,1
CC-2022-0767,US District Court — N.D. Cal.,JUD-08,2022-12-05,Low,824609.47,0,False,False,Settled,2023-09-25,294,21798.76,False,Resolved,1
CC-2022-1188,US District Court — S.D.N.Y.,JUD-07,2022-12-06,Medium,420806.6,1,True,False,Trial Judgment,2024-10-02,666,124239.67,False,Resolved,1
CC-2022-1043,High Court — Chancery Division,JUD-03,2022-12-06,Low,643998.17,1,True,False,Settled,2024-01-09,399,288206.06,False,Resolved,1
CC-2022-0240,High Court — Chancery Division,JUD-04,2022-12-07,High,823832.36,2,False,False,Settled,2024-09-30,663,325994.63,False,Resolved,1
CC-2022-0008,London Commercial Court,JUD-01,2022-12-07,Medium,4826135.56,5,True,True,Dismissed,2025-01-17,772,0.0,False,Resolved,1
CC-2022-0592,US District Court — N.D. Cal.,JUD-08,2022-12-07,Medium,398460.59,1,False,False,Settled,2023-10-01,298,144061.16,False,Resolved,1
CC-2022-0617,London Commercial Court,JUD-01,2022-12-07,Medium,692034.62,2,True,True,Dismissed,2023-06-18,193,0.0,False,Resolved,1
CC-2022-0428,Singapore International Comm.,JUD-09,2022-12-08,Medium,436707.18,0,False,False,Dismissed,2023-10-02,298,0.0,False,Resolved,1
CC-2022-0639,London Commercial Court,JUD-02,2022-12-08,Low,346264.74,0,True,True,Dismissed,2024-01-25,413,0.0,False,Resolved,1
CC-2022-0763,US District Court — N.D. Cal.,JUD-08,2022-12-08,Medium,1831906.81,2,True,False,Settled,2024-06-09,549,236816.23,False,Resolved,1
CC-2022-0526,London Commercial Court,JUD-02,2022-12-09,Medium,771589.36,5,False,False,Settled,2024-08-25,625,67899.28,False,Resolved,1
CC-2022-0863,US District Court — S.D.N.Y.,JUD-07,2022-12-09,Low,380104.28,1,False,False,Dismissed,2023-05-19,161,0.0,False,Resolved,1
CC-2022-0994,High Court — KBD (TCC),JUD-05,2022-12-10,Medium,209891.07,2,True,False,Settled,2023-12-24,379,89032.04,False,Resolved,1
CC-2022-0676,Singapore International Comm.,JUD-09,2022-12-10,High,355778.59,3,False,False,Dismissed,2024-06-06,544,0.0,False,Resolved,1
CC-2022-0764,Singapore International Comm.,JUD-09,2022-12-10,Low,552625.24,0,False,False,Settled,2023-09-25,289,233242.07,False,Resolved,1
CC-2022-0992,High Court — Chancery Division,JUD-04,2022-12-10,Low,1026011.73,2,True,True,Settled,2024-01-18,404,444366.54,False,Resolved,1
CC-2022-0440,London Commercial Court,JUD-01,2022-12-10,High,428555.48,2,False,False,Settled,2025-01-20,772,46285.03,False,Resolved,1
CC-2022-0468,High Court — Chancery Division,JUD-03,2022-12-11,Medium,456291.2,1,True,False,Settled,2025-09-10,1004,180697.3,True,Resolved,1
CC-2022-0742,Dubai International Fin. Centre,JUD-10,2022-12-11,Low,2203649.58,1,False,False,Settled,2024-02-06,422,239323.0,False,Resolved,1
CC-2022-0251,US District Court — N.D. Cal.,JUD-08,2022-12-11,High,604543.2,4,False,False,Settled,2025-07-06,938,217360.13,False,Resolved,1
CC-2022-1190,High Court — KBD (TCC),JUD-05,2022-12-11,Medium,126297.38,1,True,False,Settled,2024-12-06,726,57678.82,False,Resolved,1
CC-2022-0445,US District Court — N.D. Cal.,JUD-08,2022-12-11,Medium,2430627.57,2,True,True,Settled,2023-10-15,308,225027.58,False,Resolved,1
CC-2022-0892,US District Court — S.D.N.Y.,JUD-07,2022-12-11,Low,110484.77,1,True,True,Dismissed,2023-03-29,108,0.0,False,Resolved,1
CC-2022-1205,US District Court — S.D.N.Y.,JUD-06,2022-12-11,High,580199.13,5,True,True,Dismissed,2024-01-22,407,0.0,False,Resolved,1
CC-2022-0706,High Court — Chancery Division,JUD-04,2022-12-12,Low,398226.19,1,False,False,Settled,2024-02-04,419,158764.31,False,Resolved,1
CC-2022-1102,High Court — KBD (TCC),JUD-05,2022-12-12,Low,1324264.44,2,False,False,Settled,2024-01-04,388,334817.64,False,Resolved,1
CC-2022-0873,Dubai International Fin. Centre,JUD-10,2022-12-12,High,225080.44,5,False,False,Settled,2024-03-13,457,117388.8,True,Resolved,1
CC-2022-0052,US District Court — N.D. Cal.,JUD-08,2022-12-12,Low,2274835.19,1,False,False,Settled,2024-05-17,522,420585.48,True,Resolved,1
CC-2022-0610,US District Court — N.D. Cal.,JUD-08,2022-12-12,Low,1211743.28,3,True,True,Settled,2023-07-07,207,401254.28,False,Resolved,1
CC-2022-0053,London Commercial Court,JUD-02,2022-12-12,Low,2235973.95,4,True,False,Settled,2023-07-21,221,760122.84,False,Resolved,1
CC-2022-1170,High Court — Chancery Division,JUD-03,2022-12-13,Medium,1168854.61,4,False,False,Trial Judgment,2025-04-12,851,409070.35,False,Resolved,1
CC-2022-0165,High Court — KBD (TCC),JUD-05,2022-12-13,Medium,477373.87,3,False,False,Settled,2024-09-24,651,289923.64,False,Resolved,1
CC-2022-0645,Singapore International Comm.,JUD-09,2022-12-13,Low,763087.18,0,False,False,Settled,2023-04-09,117,188562.37,False,Resolved,1
CC-2022-0295,US District Court — N.D. Cal.,JUD-08,2022-12-14,Medium,485598.48,2,False,False,Settled,2024-05-22,525,211910.84,False,Resolved,1
CC-2022-0432,London Commercial Court,JUD-01,2022-12-15,High,217657.82,3,True,False,Settled,2025-04-05,842,54463.64,False,Resolved,1
CC-2022-0602,High Court — Chancery Division,JUD-04,2022-12-15,Medium,2264431.25,2,True,True,Dismissed,2023-11-20,340,0.0,False,Resolved,1
CC-2022-1268,London Commercial Court,JUD-02,2022-12-15,Medium,85837.66,2,True,False,Settled,2024-07-11,574,35464.32,False,Resolved,1
CC-2022-0068,High Court — Chancery Division,JUD-04,2022-12-16,High,1311817.2,5,True,False,,,1292,,,Ongoing,0
CC-2022-0186,US District Court — S.D.N.Y.,JUD-07,2022-12-16,Low,846689.24,0,False,False,Settled,2023-06-22,188,85819.54,False,Resolved,1
CC-2022-0737,Singapore International Comm.,JUD-09,2022-12-17,Medium,412051.07,2,False,False,Dismissed,2023-10-31,318,0.0,False,Resolved,1
CC-2022-0920,London Commercial Court,JUD-02,2022-12-17,High,416276.77,6,False,False,Settled,2024-08-31,623,32658.21,False,Resolved,1
CC-2022-0217,High Court — KBD (TCC),JUD-05,2022-12-17,Low,689303.76,1,False,False,Trial Judgment,2024-04-24,494,284970.8,False,Resolved,1
CC-2022-0517,London Commercial Court,JUD-02,2022-12-17,High,2607948.04,2,True,False,Settled,2026-06-21,1282,869027.25,False,Resolved,1
CC-2022-0964,London Commercial Court,JUD-01,2022-12-18,Low,439073.79,2,True,True,Dismissed,2023-10-20,306,0.0,False,Resolved,1
CC-2022-0169,US District Court — S.D.N.Y.,JUD-07,2022-12-18,Medium,307814.96,2,True,False,Settled,2024-09-12,634,63139.87,False,Resolved,1
CC-2022-0236,High Court — Chancery Division,JUD-03,2022-12-18,Medium,1146833.39,0,True,True,Dismissed,2023-09-01,257,0.0,False,Resolved,1
CC-2022-0691,US District Court — N.D. Cal.,JUD-08,2022-12-19,Medium,694035.18,5,True,False,Dismissed,2023-12-17,363,0.0,False,Resolved,1
CC-2022-0031,High Court — Chancery Division,JUD-03,2022-12-20,Low,1502697.19,2,False,False,Settled,2024-05-12,509,341494.57,False,Resolved,1
CC-2022-0118,Singapore International Comm.,JUD-09,2022-12-20,High,435539.47,6,False,False,Settled,2024-08-07,596,148230.53,False,Resolved,1
CC-2022-0506,London Commercial Court,JUD-02,2022-12-21,Low,359589.7,1,False,False,Dismissed,2023-10-04,287,0.0,False,Resolved,1
CC-2022-0714,London Commercial Court,JUD-01,2022-12-21,Low,652476.75,0,False,False,Dismissed,2023-07-23,214,0.0,False,Resolved,1
CC-2022-0612,London Commercial Court,JUD-01,2022-12-21,Medium,778156.57,3,False,False,Settled,2025-02-07,779,214671.32,False,Resolved,1
CC-2022-0652,High Court — KBD (TCC),JUD-05,2022-12-22,Medium,347654.59,0,False,False,Settled,2024-06-17,543,134941.69,False,Resolved,1
CC-2022-1153,High Court — Chancery Division,JUD-03,2022-12-22,Low,1095526.05,2,False,False,Settled,2024-01-26,400,452131.37,False,Resolved,1
CC-2022-0803,US District Court — N.D. Cal.,JUD-08,2022-12-22,Medium,2093208.13,2,False,False,Trial Judgment,2025-06-19,910,587483.49,False,Resolved,1
CC-2022-0791,London Commercial Court,JUD-01,2022-12-22,Medium,358556.29,2,True,True,Dismissed,2023-11-02,315,0.0,False,Resolved,1
CC-2022-0685,US District Court — S.D.N.Y.,JUD-07,2022-12-22,High,249636.65,3,False,False,Dismissed,2024-06-11,537,0.0,False,Resolved,1
CC-2022-0996,High Court — KBD (TCC),JUD-05,2022-12-23,Low,2264523.61,1,True,False,Settled,2024-04-02,466,156084.9,False,Resolved,1
CC-2022-0626,High Court — KBD (TCC),JUD-05,2022-12-23,Low,484262.7,0,False,False,Settled,2024-06-02,527,283813.84,False,Resolved,1
CC-2022-0776,Singapore International Comm.,JUD-09,2022-12-24,High,1584256.72,1,False,False,Settled,2025-01-12,750,428547.06,False,Resolved,1
CC-2022-1135,High Court — Chancery Division,JUD-04,2022-12-24,High,427531.99,7,True,False,Settled,2024-12-02,709,216255.35,False,Resolved,1
CC-2022-0547,London Commercial Court,JUD-02,2022-12-24,High,997808.43,7,False,False,,,1284,,,Ongoing,0
CC-2022-1222,High Court — KBD (TCC),JUD-05,2022-12-24,Low,1499798.21,0,False,False,Settled,2024-05-18,511,627024.07,False,Resolved,1
CC-2022-1029,London Commercial Court,JUD-02,2022-12-25,Medium,261135.63,4,False,False,Dismissed,2023-10-08,287,0.0,False,Resolved,1
CC-2022-0229,High Court — KBD (TCC),JUD-05,2022-12-26,High,577442.82,7,True,False,,,1282,,,Ongoing,0
CC-2022-0375,High Court — Chancery Division,JUD-04,2022-12-26,Low,1131621.76,1,False,False,Settled,2023-09-17,265,122903.23,False,Resolved,1
CC-2022-0218,High Court — KBD (TCC),JUD-05,2022-12-26,Medium,758765.21,3,False,False,Settled,2024-06-13,535,482281.32,True,Resolved,1
CC-2022-0684,London Commercial Court,JUD-02,2022-12-26,Low,1031338.48,2,False,False,Settled,2024-02-27,428,539034.63,False,Resolved,1
CC-2022-0172,London Commercial Court,JUD-01,2022-12-27,Low,167314.87,1,True,False,Settled,2023-12-30,368,87285.35,False,Resolved,1
CC-2022-0904,US District Court — N.D. Cal.,JUD-08,2022-12-28,High,783601.14,4,False,False,Settled,2024-07-15,565,370011.05,False,Resolved,1
CC-2022-0489,High Court — Chancery Division,JUD-04,2022-12-28,Medium,349919.53,3,True,False,Settled,2024-08-16,597,157104.8,False,Resolved,1
CC-2022-0509,US District Court — S.D.N.Y.,JUD-06,2022-12-28,Medium,831338.43,3,True,False,Dismissed,2023-12-20,357,0.0,False,Resolved,1
CC-2022-0973,US District Court — S.D.N.Y.,JUD-06,2022-12-29,Low,85936.14,0,False,False,Settled,2023-08-02,216,70143.99,False,Resolved,1
CC-2022-0842,London Commercial Court,JUD-01,2022-12-29,High,800947.13,1,True,False,Settled,2024-05-15,503,194708.1,False,Resolved,1
CC-2022-1193,London Commercial Court,JUD-02,2022-12-30,Low,223290.27,0,True,False,Dismissed,2023-05-09,130,0.0,False,Resolved,1
CC-2022-0607,High Court — Chancery Division,JUD-03,2022-12-30,Low,1568770.26,0,False,False,Settled,2024-03-12,438,315460.13,False,Resolved,1
CC-2022-0356,High Court — Chancery Division,JUD-03,2022-12-30,High,972377.7,2,True,False,,,1278,,,Ongoing,0
CC-2022-0901,High Court — Chancery Division,JUD-03,2022-12-30,Low,704026.83,1,True,False,Settled,2023-07-31,213,169464.07,False,Resolved,1
CC-2022-0646,Singapore International Comm.,JUD-09,2022-12-30,Medium,160048.08,0,False,False,Dismissed,2023-10-12,286,0.0,False,Resolved,1
CC-2022-0543,High Court — KBD (TCC),JUD-05,2022-12-31,Low,5001206.94,4,True,False,Settled,2025-11-05,1040,2163600.79,False,Resolved,1
CC-2022-1191,Singapore International Comm.,JUD-09,2022-12-31,Medium,463686.9,3,False,False,Settled,2023-12-25,359,28950.26,False,Resolved,1
CC-2023-0268,London Commercial Court,JUD-01,2023-01-01,Low,923564.7,1,False,False,Settled,2023-09-26,268,376903.86,False,Resolved,1
CC-2023-0250,US District Court — N.D. Cal.,JUD-08,2023-01-01,Low,417055.6,1,False,False,Dismissed,2023-12-06,339,0.0,False,Resolved,1
CC-2023-1120,Singapore International Comm.,JUD-09,2023-01-01,Medium,1936107.8,3,False,False,Settled,2024-04-08,463,613353.52,False,Resolved,1
CC-2023-0451,High Court — Chancery Division,JUD-03,2023-01-02,Medium,782991.93,4,False,False,Settled,2025-04-11,830,177370.57,False,Resolved,1
CC-2023-0623,High Court — KBD (TCC),JUD-05,2023-01-03,High,2985716.12,7,True,False,Settled,2026-03-07,1159,605905.62,False,Resolved,1
CC-2023-0184,London Commercial Court,JUD-01,2023-01-03,Low,2401127.21,3,True,False,Settled,2024-02-02,395,2019563.33,False,Resolved,1
CC-2023-0244,London Commercial Court,JUD-01,2023-01-05,Medium,271135.34,3,False,False,Dismissed,2024-05-27,508,0.0,False,Resolved,1
CC-2023-1093,High Court — Chancery Division,JUD-03,2023-01-05,High,772936.84,8,True,False,,,1272,,,Ongoing,0
CC-2023-0972,High Court — Chancery Division,JUD-04,2023-01-06,Low,175356.42,0,True,True,Dismissed,2023-09-18,255,0.0,False,Resolved,1
CC-2023-0103,Dubai International Fin. Centre,JUD-10,2023-01-06,High,520945.44,4,True,False,Settled,2026-01-07,1097,279407.2,False,Resolved,1
CC-2023-0605,Dubai International Fin. Centre,JUD-10,2023-01-06,Low,434153.68,1,False,False,Dismissed,2023-06-19,164,0.0,False,Resolved,1
CC-2023-1132,US District Court — N.D. Cal.,JUD-08,2023-01-06,Medium,356606.0,1,True,False,Settled,2024-04-01,451,162252.14,False,Resolved,1
CC-2023-0983,London Commercial Court,JUD-02,2023-01-06,Low,1120213.19,1,False,False,Settled,2024-05-15,495,422620.61,False,Resolved,1
CC-2023-0445,London Commercial Court,JUD-02,2023-01-07,Medium,803462.45,1,False,False,Settled,2024-04-20,469,725634.61,False,Resolved,1
CC-2023-1053,London Commercial Court,JUD-01,2023-01-07,Low,700522.2,1,False,False,Settled,2023-11-29,326,140421.76,False,Resolved,1
CC-2023-0895,US District Court — N.D. Cal.,JUD-08,2023-01-08,Low,1918873.02,0,True,False,Settled,2024-03-30,447,394007.65,False,Resolved,1
CC-2023-0343,US District Court — S.D.N.Y.,JUD-06,2023-01-08,Low,529735.45,0,False,False,Settled,2023-08-24,228,153260.93,False,Resolved,1
CC-2023-0265,US District Court — N.D. Cal.,JUD-08,2023-01-09,Low,195185.74,1,False,False,Settled,2023-08-12,215,97155.66,False,Resolved,1
CC-2023-0204,London Commercial Court,JUD-01,2023-01-09,Medium,718434.74,2,True,False,Settled,2023-12-14,339,282149.37,False,Resolved,1
CC-2023-0531,London Commercial Court,JUD-02,2023-01-10,Medium,135756.97,1,False,False,Dismissed,2023-08-30,232,0.0,False,Resolved,1
CC-2023-0001,Dubai International Fin. Centre,JUD-10,2023-01-10,Low,223298.13,1,True,False,Dismissed,2023-10-10,273,0.0,False,Resolved,1
CC-2023-0358,London Commercial Court,JUD-02,2023-01-10,High,245970.49,4,False,False,Trial Judgment,2025-10-09,1003,142234.89,False,Resolved,1
CC-2023-0036,High Court — Chancery Division,JUD-04,2023-01-11,High,2680067.7,3,False,False,Dismissed,2024-10-26,654,0.0,False,Resolved,1
CC-2023-0832,US District Court — S.D.N.Y.,JUD-07,2023-01-11,Low,7125014.4,2,False,False,Settled,2024-05-23,498,3122468.42,False,Resolved,1
CC-2023-0881,High Court — Chancery Division,JUD-03,2023-01-11,Medium,593354.94,1,True,True,Settled,2024-03-09,423,197271.96,False,Resolved,1
CC-2023-0255,London Commercial Court,JUD-02,2023-01-11,Medium,168200.22,4,False,False,Settled,2024-11-12,671,21683.27,False,Resolved,1
CC-2023-1125,High Court — Chancery Division,JUD-04,2023-01-11,Medium,2069542.87,3,True,True,Dismissed,2024-06-02,508,0.0,False,Resolved,1
CC-2023-0504,London Commercial Court,JUD-01,2023-01-12,Medium,195969.11,2,False,False,Trial Judgment,2024-07-20,555,0.0,False,Resolved,1
CC-2023-0494,High Court — KBD (TCC),JUD-05,2023-01-12,Low,764739.42,1,False,False,Settled,2023-10-10,271,295387.08,False,Resolved,1
CC-2023-0712,High Court — KBD (TCC),JUD-05,2023-01-13,Low,174782.54,1,False,False,Settled,2024-04-06,449,125506.12,False,Resolved,1
CC-2023-0732,London Commercial Court,JUD-02,2023-01-13,High,192033.42,4,True,False,Settled,2024-02-17,400,104892.06,False,Resolved,1
CC-2023-1011,Dubai International Fin. Centre,JUD-10,2023-01-13,Medium,255513.53,3,False,False,Dismissed,2023-09-14,244,0.0,False,Resolved,1
CC-2023-1016,US District Court — S.D.N.Y.,JUD-06,2023-01-13,Low,186638.99,1,False,False,Trial Judgment,2023-12-07,328,0.0,False,Resolved,1
CC-2023-0608,London Commercial Court,JUD-01,2023-01-13,Low,1547636.35,3,True,False,Settled,2023-08-22,221,265233.42,False,Resolved,1
CC-2023-0199,London Commercial Court,JUD-02,2023-01-13,Medium,364276.48,4,True,False,Settled,2024-11-16,673,118376.18,False,Resolved,1
CC-2023-1049,Singapore International Comm.,JUD-09,2023-01-14,Medium,982452.36,4,False,False,Settled,2023-12-12,332,64997.6,False,Resolved,1
CC-2023-0777,London Commercial Court,JUD-01,2023-01-14,High,410521.44,2,False,False,Settled,2024-05-30,502,156918.67,False,Resolved,1
CC-2023-0359,High Court — KBD (TCC),JUD-05,2023-01-14,Medium,699760.73,4,False,False,Settled,2024-11-15,671,122717.63,False,Resolved,1
CC-2023-0921,High Court — KBD (TCC),JUD-05,2023-01-15,Medium,350193.29,3,True,False,Settled,2024-12-18,703,79598.38,False,Resolved,1
