claim_id,filing_date,claim_amount_gbp,track,defended,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,case_status,event_observed
GC-2022-03621,2022-08-27,341.68,Small claims,False,Default Judgment,2022-10-26,60,341.68,Resolved,1
GC-2022-05054,2022-08-27,759.76,Small claims,False,Default Judgment,2022-10-20,54,759.76,Resolved,1
GC-2022-02728,2022-08-27,2236.55,Small claims,True,Settled,2023-01-30,156,932.0,Resolved,1
GC-2022-01968,2022-08-27,645.34,Small claims,False,Paid or discontinued,2022-09-27,31,444.84,Resolved,1
GC-2022-02371,2022-08-27,2352.39,Small claims,False,Paid or discontinued,2022-09-13,17,1540.92,Resolved,1
GC-2022-00491,2022-08-27,5473.69,Small claims,False,Default Judgment,2022-11-20,85,5473.69,Resolved,1
GC-2022-02244,2022-08-27,9046.09,Small claims,False,Paid or discontinued,2022-09-20,24,7619.06,Resolved,1
GC-2022-00681,2022-08-27,635.38,Small claims,False,Default Judgment,2022-09-30,34,635.38,Resolved,1
GC-2022-01056,2022-08-27,10235.9,Fast/multi-track,False,Paid or discontinued,2022-09-15,19,7032.44,Resolved,1
GC-2022-04113,2022-08-28,301.98,Small claims,False,Paid or discontinued,2022-09-10,13,205.59,Resolved,1
GC-2022-03613,2022-08-28,38125.81,Fast/multi-track,False,Paid or discontinued,2022-09-25,28,27407.21,Resolved,1
GC-2022-04079,2022-08-28,951.91,Small claims,False,Default Judgment,2022-09-30,33,951.91,Resolved,1
GC-2022-04177,2022-08-28,877.83,Small claims,False,Paid or discontinued,2022-10-12,45,396.36,Resolved,1
GC-2022-02119,2022-08-28,7800.75,Small claims,False,Default Judgment,2022-10-23,56,7800.75,Resolved,1
GC-2022-02837,2022-08-28,2218.45,Small claims,False,Default Judgment,2022-10-27,60,2218.45,Resolved,1
GC-2022-01656,2022-08-28,11545.82,Fast/multi-track,True,Settled,2023-03-27,211,7339.47,Resolved,1
GC-2022-00272,2022-08-28,1020.78,Small claims,False,Default Judgment,2022-10-21,54,1020.78,Resolved,1
GC-2022-02680,2022-08-28,4857.12,Small claims,False,Default Judgment,2022-12-03,97,4857.12,Resolved,1
GC-2022-01806,2022-08-29,18656.03,Fast/multi-track,False,Default Judgment,2022-10-07,39,18656.03,Resolved,1
GC-2022-03498,2022-08-29,4691.02,Small claims,False,Default Judgment,2022-10-09,41,4691.02,Resolved,1
GC-2022-00081,2022-08-29,56194.39,Fast/multi-track,True,Settled,2023-03-28,211,17185.72,Resolved,1
GC-2022-00824,2022-08-29,57101.42,Fast/multi-track,False,Paid or discontinued,2022-09-23,25,28111.18,Resolved,1
GC-2022-00493,2022-08-29,1643.37,Small claims,False,Default Judgment,2022-11-22,85,1643.37,Resolved,1
GC-2022-01548,2022-08-29,586.61,Small claims,False,Paid or discontinued,2022-10-10,42,395.59,Resolved,1
GC-2022-02583,2022-08-29,1544.01,Small claims,False,Paid or discontinued,2022-10-03,35,1465.03,Resolved,1
GC-2022-01157,2022-08-29,2434.0,Small claims,False,Default Judgment,2022-10-20,52,2434.0,Resolved,1
GC-2022-02866,2022-08-29,899.92,Small claims,False,Default Judgment,2022-10-23,55,899.92,Resolved,1
GC-2022-02956,2022-08-30,21076.41,Fast/multi-track,False,Default Judgment,2022-10-18,49,21076.41,Resolved,1
GC-2022-04807,2022-08-30,1584.48,Small claims,False,Default Judgment,2022-10-28,59,1584.48,Resolved,1
GC-2022-00157,2022-08-30,2066.23,Small claims,False,Default Judgment,2022-11-05,67,2066.23,Resolved,1
GC-2022-00463,2022-08-30,1506.81,Small claims,False,Paid or discontinued,2022-10-12,43,1283.37,Resolved,1
GC-2022-02875,2022-08-30,9493.52,Small claims,False,Paid or discontinued,2022-11-03,65,6481.03,Resolved,1
GC-2022-00010,2022-08-30,292.47,Small claims,False,Default Judgment,2022-11-28,90,292.47,Resolved,1
GC-2022-01895,2022-08-30,4306.92,Small claims,True,Settled,2023-03-13,195,2191.07,Resolved,1
GC-2022-00131,2022-08-30,6594.42,Small claims,False,Paid or discontinued,2022-10-16,47,2172.72,Resolved,1
GC-2022-01914,2022-08-30,3244.0,Small claims,False,Paid or discontinued,2022-10-20,51,2020.64,Resolved,1
GC-2022-02272,2022-08-30,4574.26,Small claims,False,Default Judgment,2022-11-23,85,4574.26,Resolved,1
GC-2022-05053,2022-08-30,9810.4,Small claims,False,Default Judgment,2022-10-17,48,9810.4,Resolved,1
GC-2022-02226,2022-08-30,634.91,Small claims,False,Paid or discontinued,2022-10-25,56,498.99,Resolved,1
GC-2022-03606,2022-08-30,3233.79,Small claims,False,Paid or discontinued,2022-10-15,46,2333.71,Resolved,1
GC-2022-02628,2022-08-30,1481.44,Small claims,False,Default Judgment,2022-10-13,44,1481.44,Resolved,1
GC-2022-04801,2022-08-30,2201.63,Small claims,False,Default Judgment,2022-11-14,76,2201.63,Resolved,1
GC-2022-00397,2022-08-30,367.54,Small claims,False,Default Judgment,2022-10-14,45,367.54,Resolved,1
GC-2022-04353,2022-08-30,27621.01,Fast/multi-track,True,Settled,2023-05-08,251,5281.11,Resolved,1
GC-2022-01602,2022-08-30,12611.6,Fast/multi-track,False,Paid or discontinued,2022-11-02,64,8579.58,Resolved,1
GC-2022-00410,2022-08-30,2433.07,Small claims,True,Trial Judgment,2023-09-22,388,0.0,Resolved,1
GC-2022-01965,2022-08-30,2812.78,Small claims,False,Default Judgment,2022-10-03,34,2812.78,Resolved,1
GC-2022-01351,2022-08-31,4402.14,Small claims,False,Default Judgment,2022-10-09,39,4402.14,Resolved,1
GC-2022-01111,2022-08-31,234.37,Small claims,False,Paid or discontinued,2022-10-13,43,116.54,Resolved,1
GC-2022-04446,2022-08-31,28793.87,Fast/multi-track,False,Paid or discontinued,2022-10-13,43,19145.47,Resolved,1
GC-2022-01355,2022-08-31,11619.13,Fast/multi-track,False,Paid or discontinued,2022-10-06,36,2911.2,Resolved,1
GC-2022-01414,2022-08-31,2728.4,Small claims,False,Paid or discontinued,2022-09-19,19,1389.55,Resolved,1
GC-2022-03350,2022-08-31,6238.14,Small claims,False,Default Judgment,2022-10-11,41,6238.14,Resolved,1
GC-2022-00043,2022-08-31,28008.3,Fast/multi-track,False,Default Judgment,2022-11-06,67,28008.3,Resolved,1
GC-2022-04987,2022-08-31,2335.5,Small claims,False,Paid or discontinued,2022-11-12,73,1344.98,Resolved,1
GC-2022-00273,2022-08-31,364.76,Small claims,False,Default Judgment,2022-10-17,47,364.76,Resolved,1
GC-2022-03547,2022-08-31,262.34,Small claims,False,Paid or discontinued,2022-10-22,52,214.52,Resolved,1
GC-2022-01107,2022-08-31,2750.97,Small claims,False,Paid or discontinued,2022-10-10,40,1153.05,Resolved,1
GC-2022-00117,2022-08-31,898.24,Small claims,False,Paid or discontinued,2022-10-13,43,840.68,Resolved,1
GC-2022-04067,2022-08-31,4074.37,Small claims,False,Default Judgment,2022-10-16,46,4074.37,Resolved,1
GC-2022-01309,2022-08-31,627.84,Small claims,False,Paid or discontinued,2022-10-19,49,540.69,Resolved,1
GC-2022-04385,2022-08-31,9037.27,Small claims,False,Default Judgment,2022-10-26,56,9037.27,Resolved,1
GC-2022-00650,2022-08-31,3302.46,Small claims,False,Paid or discontinued,2022-09-23,23,1615.31,Resolved,1
GC-2022-02129,2022-09-01,7148.45,Small claims,False,Default Judgment,2022-12-08,98,7148.45,Resolved,1
GC-2022-04344,2022-09-01,467.67,Small claims,False,Default Judgment,2022-11-13,73,467.67,Resolved,1
GC-2022-03396,2022-09-01,469.46,Small claims,False,Paid or discontinued,2022-10-10,39,235.08,Resolved,1
GC-2022-03784,2022-09-01,171.75,Small claims,False,Paid or discontinued,2022-09-27,26,127.87,Resolved,1
GC-2022-00037,2022-09-01,2535.86,Small claims,False,Default Judgment,2022-10-08,37,2535.86,Resolved,1
GC-2022-02534,2022-09-01,8329.94,Small claims,False,Default Judgment,2022-10-23,52,8329.94,Resolved,1
GC-2022-03687,2022-09-01,5586.5,Small claims,False,Default Judgment,2022-10-26,55,5586.5,Resolved,1
GC-2022-02082,2022-09-02,1981.77,Small claims,False,Default Judgment,2022-10-14,42,1981.77,Resolved,1
GC-2022-03158,2022-09-02,9858.65,Small claims,False,Paid or discontinued,2022-09-13,11,8596.34,Resolved,1
GC-2022-01900,2022-09-02,1226.27,Small claims,False,Default Judgment,2022-10-02,30,1226.27,Resolved,1
GC-2022-00568,2022-09-02,12306.38,Fast/multi-track,False,Default Judgment,2022-10-17,45,12306.38,Resolved,1
GC-2022-04981,2022-09-02,4423.53,Small claims,False,Default Judgment,2022-10-27,55,4423.53,Resolved,1
GC-2022-03981,2022-09-02,1319.81,Small claims,False,Paid or discontinued,2022-10-15,43,834.05,Resolved,1
GC-2022-03160,2022-09-02,11894.29,Fast/multi-track,False,Default Judgment,2022-10-27,55,11894.29,Resolved,1
GC-2022-02390,2022-09-02,12126.13,Fast/multi-track,False,Paid or discontinued,2022-09-25,23,10146.29,Resolved,1
GC-2022-04148,2022-09-02,1120.2,Small claims,False,Default Judgment,2022-10-19,47,1120.2,Resolved,1
GC-2022-03852,2022-09-02,576.72,Small claims,False,Default Judgment,2022-10-28,56,576.72,Resolved,1
GC-2022-00936,2022-09-02,3051.09,Small claims,False,Default Judgment,2022-10-14,42,3051.09,Resolved,1
GC-2022-04493,2022-09-02,3718.05,Small claims,False,Default Judgment,2022-10-26,54,3718.05,Resolved,1
GC-2022-03727,2022-09-03,744.51,Small claims,False,Paid or discontinued,2022-09-22,19,387.03,Resolved,1
GC-2022-03446,2022-09-03,14601.56,Fast/multi-track,False,Paid or discontinued,2022-10-14,41,3740.62,Resolved,1
GC-2022-02993,2022-09-03,6016.39,Small claims,False,Paid or discontinued,2022-09-26,23,3514.86,Resolved,1
GC-2022-00174,2022-09-03,5451.18,Small claims,False,Default Judgment,2022-10-31,58,5451.18,Resolved,1
GC-2022-01651,2022-09-03,1061.91,Small claims,False,Paid or discontinued,2022-10-05,32,382.17,Resolved,1
GC-2022-00539,2022-09-03,2770.17,Small claims,False,Default Judgment,2022-10-19,46,2770.17,Resolved,1
GC-2022-01368,2022-09-03,1298.27,Small claims,False,Paid or discontinued,2022-10-15,42,1278.5,Resolved,1
GC-2022-03836,2022-09-03,6164.03,Small claims,False,Default Judgment,2022-10-04,31,6164.03,Resolved,1
GC-2022-02386,2022-09-03,8643.2,Small claims,False,Default Judgment,2022-10-28,55,8643.2,Resolved,1
GC-2022-02897,2022-09-03,5787.82,Small claims,False,Default Judgment,2022-10-26,53,5787.82,Resolved,1
GC-2022-00906,2022-09-03,1109.26,Small claims,False,Default Judgment,2022-10-09,36,1109.26,Resolved,1
GC-2022-04130,2022-09-03,16201.24,Fast/multi-track,False,Paid or discontinued,2022-11-03,61,12384.2,Resolved,1
GC-2022-00580,2022-09-03,940.87,Small claims,False,Default Judgment,2022-10-14,41,940.87,Resolved,1
GC-2022-04855,2022-09-03,2774.98,Small claims,False,Paid or discontinued,2022-09-25,22,2231.8,Resolved,1
GC-2022-03764,2022-09-04,1215.45,Small claims,False,Default Judgment,2022-10-25,51,1215.45,Resolved,1
GC-2022-02519,2022-09-04,1819.38,Small claims,False,Paid or discontinued,2022-10-06,32,846.87,Resolved,1
GC-2022-02532,2022-09-04,849.43,Small claims,True,Trial Judgment,2023-04-13,221,755.81,Resolved,1
GC-2022-03500,2022-09-04,1325.56,Small claims,False,Default Judgment,2022-10-26,52,1325.56,Resolved,1
GC-2022-02849,2022-09-04,8243.11,Small claims,True,Settled,2023-01-30,148,4142.48,Resolved,1
GC-2022-02563,2022-09-04,4749.06,Small claims,False,Paid or discontinued,2022-09-27,23,2517.59,Resolved,1
GC-2022-03576,2022-09-04,1878.93,Small claims,False,Paid or discontinued,2022-10-01,27,1838.11,Resolved,1
GC-2022-00744,2022-09-04,89092.09,Fast/multi-track,False,Paid or discontinued,2022-10-03,29,72367.47,Resolved,1
GC-2022-02785,2022-09-04,318.62,Small claims,True,Settled,2023-06-28,297,42.47,Resolved,1
GC-2022-03175,2022-09-04,27261.03,Fast/multi-track,False,Paid or discontinued,2022-10-29,55,19114.77,Resolved,1
GC-2022-01484,2022-09-04,1816.55,Small claims,False,Paid or discontinued,2022-10-18,44,1152.02,Resolved,1
GC-2022-03708,2022-09-05,3694.8,Small claims,False,Default Judgment,2022-10-25,50,3694.8,Resolved,1
GC-2022-02980,2022-09-05,939.41,Small claims,False,Default Judgment,2023-01-17,134,939.41,Resolved,1
GC-2022-01476,2022-09-05,5118.54,Small claims,False,Paid or discontinued,2022-11-04,60,2179.92,Resolved,1
GC-2022-00170,2022-09-05,1968.62,Small claims,False,Default Judgment,2022-10-31,56,1968.62,Resolved,1
GC-2022-00891,2022-09-05,6861.28,Small claims,False,Default Judgment,2022-10-21,46,6861.28,Resolved,1
GC-2022-00892,2022-09-05,1649.33,Small claims,False,Default Judgment,2022-10-24,49,1649.33,Resolved,1
GC-2022-04205,2022-09-05,7263.73,Small claims,False,Paid or discontinued,2022-10-06,31,4132.63,Resolved,1
GC-2022-04162,2022-09-05,720.79,Small claims,True,Settled,2023-04-06,213,123.84,Resolved,1
GC-2022-02228,2022-09-05,3808.36,Small claims,False,Paid or discontinued,2022-10-03,28,2708.52,Resolved,1
GC-2022-01565,2022-09-05,26737.92,Fast/multi-track,False,Default Judgment,2022-10-16,41,26737.92,Resolved,1
GC-2022-04704,2022-09-05,38367.03,Fast/multi-track,False,Default Judgment,2022-11-02,58,38367.03,Resolved,1
GC-2022-00908,2022-09-05,2975.71,Small claims,True,Trial Judgment,2023-04-10,217,1317.43,Resolved,1
GC-2022-00767,2022-09-05,1116.0,Small claims,False,Paid or discontinued,2022-09-30,25,721.68,Resolved,1
GC-2022-01091,2022-09-06,1341.48,Small claims,False,Paid or discontinued,2022-10-23,47,942.51,Resolved,1
GC-2022-02633,2022-09-06,8353.66,Small claims,False,Paid or discontinued,2022-10-01,25,7989.86,Resolved,1
GC-2022-00799,2022-09-06,363.66,Small claims,False,Paid or discontinued,2022-10-06,30,301.75,Resolved,1
GC-2022-02634,2022-09-06,1927.82,Small claims,False,Default Judgment,2022-11-18,73,1927.82,Resolved,1
GC-2022-01185,2022-09-06,3234.72,Small claims,False,Default Judgment,2022-10-19,43,3234.72,Resolved,1
GC-2022-01360,2022-09-06,16127.56,Fast/multi-track,False,Default Judgment,2022-11-21,76,16127.56,Resolved,1
GC-2022-00642,2022-09-06,1508.39,Small claims,False,Default Judgment,2022-10-03,27,1508.39,Resolved,1
GC-2022-01333,2022-09-06,1871.86,Small claims,True,Settled,2023-02-04,151,1280.07,Resolved,1
GC-2022-01571,2022-09-06,643.86,Small claims,False,Paid or discontinued,2022-10-27,51,478.32,Resolved,1
GC-2022-01109,2022-09-06,7654.35,Small claims,False,Paid or discontinued,2022-09-28,22,5936.62,Resolved,1
GC-2022-04379,2022-09-06,1390.35,Small claims,False,Default Judgment,2022-10-27,51,1390.35,Resolved,1
GC-2022-02926,2022-09-06,5986.93,Small claims,False,Default Judgment,2022-12-05,90,5986.93,Resolved,1
GC-2022-04970,2022-09-06,851.68,Small claims,True,Settled,2022-12-19,104,415.82,Resolved,1
GC-2022-00298,2022-09-06,2099.73,Small claims,False,Default Judgment,2022-10-23,47,2099.73,Resolved,1
GC-2022-04641,2022-09-06,1473.12,Small claims,False,Paid or discontinued,2022-09-27,21,665.43,Resolved,1
GC-2022-04027,2022-09-06,4212.87,Small claims,False,Default Judgment,2022-10-20,44,4212.87,Resolved,1
GC-2022-03850,2022-09-06,3941.69,Small claims,False,Default Judgment,2022-11-09,64,3941.69,Resolved,1
GC-2022-04813,2022-09-07,490.14,Small claims,False,Default Judgment,2022-10-22,45,490.14,Resolved,1
GC-2022-03678,2022-09-07,656.06,Small claims,False,Paid or discontinued,2022-10-21,44,501.2,Resolved,1
GC-2022-01350,2022-09-07,2560.02,Small claims,False,Default Judgment,2022-10-27,50,2560.02,Resolved,1
GC-2022-01877,2022-09-07,3545.57,Small claims,False,Default Judgment,2022-10-06,29,3545.57,Resolved,1
GC-2022-03973,2022-09-07,1073.46,Small claims,True,Settled,2022-11-23,77,327.28,Resolved,1
GC-2022-00062,2022-09-07,4158.1,Small claims,False,Default Judgment,2022-11-28,82,4158.1,Resolved,1
GC-2022-03025,2022-09-07,513.23,Small claims,False,Paid or discontinued,2022-10-07,30,403.23,Resolved,1
GC-2022-04564,2022-09-07,17433.91,Fast/multi-track,False,Paid or discontinued,2022-09-29,22,4288.84,Resolved,1
GC-2022-03563,2022-09-07,1245.37,Small claims,False,Default Judgment,2022-11-15,69,1245.37,Resolved,1
GC-2022-04603,2022-09-08,27859.0,Fast/multi-track,False,Default Judgment,2022-10-13,35,27859.0,Resolved,1
GC-2022-03310,2022-09-08,977.46,Small claims,False,Default Judgment,2022-10-13,35,977.46,Resolved,1
GC-2022-02782,2022-09-08,821.99,Small claims,False,Paid or discontinued,2022-10-17,39,749.92,Resolved,1
GC-2022-04681,2022-09-08,97240.5,Fast/multi-track,False,Default Judgment,2022-11-03,56,97240.5,Resolved,1
GC-2022-02584,2022-09-08,21519.86,Fast/multi-track,False,Paid or discontinued,2022-10-02,24,13789.62,Resolved,1
GC-2022-00175,2022-09-08,12815.67,Fast/multi-track,True,Settled,2023-06-25,290,5535.13,Resolved,1
GC-2022-02355,2022-09-08,7386.95,Small claims,False,Default Judgment,2022-10-27,49,7386.95,Resolved,1
GC-2022-04190,2022-09-08,249.89,Small claims,False,Paid or discontinued,2022-10-08,30,217.8,Resolved,1
GC-2022-00346,2022-09-08,1511.04,Small claims,False,Default Judgment,2022-11-25,78,1511.04,Resolved,1
GC-2022-02054,2022-09-09,1093.93,Small claims,False,Default Judgment,2022-10-30,51,1093.93,Resolved,1
GC-2022-04173,2022-09-09,24529.34,Fast/multi-track,True,Trial Judgment,2024-01-01,479,0.0,Resolved,1
GC-2022-04221,2022-09-09,19816.19,Fast/multi-track,False,Default Judgment,2022-10-09,30,19816.19,Resolved,1
GC-2022-02632,2022-09-09,14259.16,Fast/multi-track,False,Default Judgment,2022-11-11,63,14259.16,Resolved,1
GC-2022-02161,2022-09-09,5151.06,Small claims,False,Default Judgment,2022-12-06,88,5151.06,Resolved,1
GC-2022-00516,2022-09-09,4801.16,Small claims,False,Default Judgment,2022-10-26,47,4801.16,Resolved,1
GC-2022-04721,2022-09-09,1119.97,Small claims,True,Settled,2023-03-24,196,186.08,Resolved,1
GC-2022-01797,2022-09-09,482.43,Small claims,False,Default Judgment,2022-11-27,79,482.43,Resolved,1
GC-2022-04651,2022-09-09,6847.06,Small claims,False,Paid or discontinued,2022-10-13,34,5967.73,Resolved,1
GC-2022-00706,2022-09-09,532.69,Small claims,False,Default Judgment,2022-11-10,62,532.69,Resolved,1
GC-2022-00526,2022-09-09,1622.52,Small claims,False,Paid or discontinued,2022-10-24,45,1149.52,Resolved,1
GC-2022-04451,2022-09-09,91345.21,Fast/multi-track,False,Default Judgment,2022-11-07,59,91345.21,Resolved,1
GC-2022-02105,2022-09-09,207.74,Small claims,False,Default Judgment,2022-11-30,82,207.74,Resolved,1
GC-2022-04198,2022-09-09,1597.09,Small claims,False,Default Judgment,2022-10-28,49,1597.09,Resolved,1
GC-2022-00612,2022-09-09,1321.46,Small claims,False,Paid or discontinued,2022-11-08,60,827.93,Resolved,1
GC-2022-03788,2022-09-09,9723.73,Small claims,False,Default Judgment,2022-11-13,65,9723.73,Resolved,1
GC-2022-03607,2022-09-10,336.4,Small claims,False,Paid or discontinued,2022-10-12,32,219.89,Resolved,1
GC-2022-03755,2022-09-10,2039.15,Small claims,False,Default Judgment,2022-11-15,66,2039.15,Resolved,1
GC-2022-01289,2022-09-10,1268.47,Small claims,False,Paid or discontinued,2022-10-09,29,1169.86,Resolved,1
GC-2022-04051,2022-09-10,1932.92,Small claims,False,Default Judgment,2022-10-25,45,1932.92,Resolved,1
GC-2022-00262,2022-09-10,2796.1,Small claims,False,Default Judgment,2022-11-03,54,2796.1,Resolved,1
GC-2022-03681,2022-09-10,11920.74,Fast/multi-track,True,Settled,2024-03-06,543,1953.19,Resolved,1
GC-2022-00404,2022-09-10,421.76,Small claims,False,Default Judgment,2022-10-30,50,421.76,Resolved,1
GC-2022-00235,2022-09-10,3090.41,Small claims,False,Default Judgment,2022-10-31,51,3090.41,Resolved,1
GC-2022-00821,2022-09-10,554.88,Small claims,False,Paid or discontinued,2022-10-26,46,317.84,Resolved,1
GC-2022-01594,2022-09-10,23818.49,Fast/multi-track,False,Paid or discontinued,2022-11-08,59,20173.68,Resolved,1
GC-2022-03374,2022-09-10,755.66,Small claims,False,Default Judgment,2022-10-16,36,755.66,Resolved,1
GC-2022-03039,2022-09-10,2521.45,Small claims,False,Paid or discontinued,2022-10-05,25,1956.84,Resolved,1
GC-2022-01785,2022-09-10,20080.21,Fast/multi-track,False,Default Judgment,2022-11-24,75,20080.21,Resolved,1
GC-2022-01623,2022-09-11,3953.51,Small claims,False,Paid or discontinued,2022-10-07,26,3335.31,Resolved,1
GC-2022-03221,2022-09-11,12479.82,Fast/multi-track,False,Default Judgment,2022-10-30,49,12479.82,Resolved,1
GC-2022-02867,2022-09-11,749.39,Small claims,False,Default Judgment,2022-10-27,46,749.39,Resolved,1
GC-2022-01678,2022-09-11,3859.69,Small claims,False,Default Judgment,2022-11-07,57,3859.69,Resolved,1
GC-2022-03066,2022-09-11,3690.42,Small claims,True,Settled,2023-02-01,143,415.84,Resolved,1
GC-2022-03514,2022-09-11,4783.9,Small claims,False,Default Judgment,2022-12-27,107,4783.9,Resolved,1
GC-2022-00832,2022-09-11,3636.0,Small claims,True,Settled,2023-09-25,379,688.84,Resolved,1
GC-2022-04728,2022-09-11,1259.42,Small claims,False,Paid or discontinued,2022-10-01,20,1074.22,Resolved,1
